GWAP,LWAP,FLOW_VIS,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,Hourly Demand,RAINFALL_Catbalogan,TMAX_Catbalogan,TMIN_Catbalogan,RAINFALL_Roxas City,TMAX_Roxas City,TMIN_Roxas City,RAINFALL_Catarman,TMAX_Catarman,TMIN_Catarman,RAINFALL_Maasin,TMAX_Maasin,TMIN_Maasin,RAINFALL_Dumaguete,TMAX_Dumaguete,TMIN_Dumaguete
8584.979173393198,9265.413929,30351.69,3975.217941063819,1.875e-05,2.083333333333333e-06,641.1722521115641,42263.0,1.1,28.2,24.8,0.0,31.3,27.0,18.6,27.8,22.8,0.0,29.5,24.0,-1.0,31.3,23.7
6616.316118529153,7324.026466,16235.44,1911.1572878472225,0.0,0.0,1789.6250482833193,43103.0,0.0,32.5,23.2,0.0,30.3,25.7,0.0,31.3,22.6,0.0,30.8,24.5,0.0,32.9,24.1
6937.754637374237,7691.255728,-5187.83,2323.861851682893,0.0,0.0,5624.584804594817,44558.0,0.0,34.0,25.0,25.5,31.9,24.7,0.0,32.2,24.3,0.0,31.7,26.2,0.0,32.0,24.2
8882.066757176024,9743.370315,-3078.15,4574.267779861111,4.166666666666666e-06,0.0,3754.9734828885753,45641.0,0.0,33.7,25.3,0.0,32.7,25.5,0.0,32.8,23.8,0.0,31.9,25.5,0.0,31.5,25.1
6837.155012586905,7537.52935,262.74999999999994,2528.2116194317973,0.0,1.8934357638888888,4542.140151926083,44203.0,0.0,34.2,25.8,0.0,33.1,27.8,0.0,32.7,24.5,0.0,32.4,26.2,0.0,31.8,25.5
8159.685495817934,8766.798124,20416.46,3829.716710062422,0.0,0.0,2092.396707891361,42098.0,0.0,34.0,25.0,0.0,33.2,27.0,0.0,32.8,24.5,0.0,31.9,25.7,0.0,33.0,26.4
9395.273859087652,10301.64284,-3726.6,5732.319501412367,2.0905923344947734e-06,0.0,2551.271774713103,47452.0,16.7,34.6,24.6,0.0,33.8,27.0,0.0,32.8,23.7,0.0,32.2,26.0,0.6,32.0,25.8
9660.238045314334,10425.80241,19478.65,5476.966878244135,0.0,0.0,497.68729602318655,48108.0,0.7,33.5,24.0,0.0,33.0,27.5,6.4,32.1,23.3,0.0,33.8,24.9,0.0,31.7,27.4
17729.416754198366,18654.4919,50412.88,12580.393968616592,,,6045.790320379142,47802.0,0.1,34.0,26.0,0.0,32.7,27.1,0.4,32.9,24.4,0.0,33.8,25.9,6.3,32.0,25.6
20723.37048205717,21805.10573,45582.0,15889.296573522464,,,4292.851626625528,47889.0,0.6,34.0,25.4,0.0,32.3,28.1,6.4,32.4,24.4,0.0,33.0,27.4,0.0,31.3,26.4
14078.030883126356,14980.32227,26161.43,10879.334022974625,,,2615.7220834298337,46042.0,4.2,35.0,26.5,0.0,33.8,25.9,0.0,32.4,23.5,0.0,32.9,25.7,-1.0,31.4,25.3
9114.23706,9978.474487,48756.08,6012.631310069445,,,355.7532725505872,43804.0,0.7,31.8,25.2,0.0,33.5,28.5,0.0,32.5,24.8,0.0,31.9,26.5,-1.0,31.8,26.5
8559.739455901212,9439.653561,54789.26,4796.547506597222,,,478.5087211629907,42911.0,2.9,34.8,25.2,0.0,33.6,28.5,10.8,32.7,25.4,0.0,34.1,25.4,0.0,32.1,25.4
10248.55881747124,11356.39325,6648.49,8340.47171507092,,,602.7037658215316,47661.0,18.8,32.2,24.8,6.5,33.2,26.0,13.2,30.0,26.6,0.0,31.8,25.9,0.0,32.1,27.5
8675.945964,9741.944917,4237.81,6792.368504166667,,,597.3346011475707,47016.0,6.2,29.8,25.0,1.5,32.4,27.3,0.0,32.8,24.7,-1.0,32.2,24.9,0.0,31.7,26.7
8693.107681082502,9819.749714,23965.05,,,,575.424521438927,47559.0,7.7,33.0,25.0,0.0,32.7,28.0,2.7,32.8,25.1,0.0,32.3,25.5,0.0,31.8,27.2
11392.399590115572,12879.08768,24616.5,,,,963.6375168495032,45493.0,4.0,33.5,25.0,0.5,32.8,27.6,13.7,32.9,25.6,0.0,32.0,26.6,0.0,31.9,26.8
17917.080264963133,19400.59539,14953.63,,,,3600.9348116268397,45053.0,4.3,35.0,25.8,0.0,33.0,28.4,18.7,32.5,25.2,3.4,31.7,25.7,0.0,32.1,27.1
11838.342928871714,13880.11873,11691.25,26523.2479,,,1336.8020346000349,41739.0,1.2,33.2,26.0,0.0,32.5,28.6,1.5,30.7,24.4,17.4,32.5,26.0,0.0,32.2,26.5
9717.603361701447,10724.93678,38665.09,,,,1136.6705776144458,41411.0,10.2,33.0,24.3,0.0,33.2,28.5,0.5,32.6,24.2,5.6,29.9,24.9,0.0,32.3,27.0
6220.689501325284,6922.003837,38930.01,,,,336.0929127473138,43328.0,2.2,36.0,26.0,0.0,33.8,28.4,0.8,32.8,25.6,0.0,32.8,26.0,0.0,32.2,27.0
11565.74977894833,12712.0724,25142.11,,,,867.5671507110511,46856.0,28.4,33.5,25.5,11.0,32.0,26.9,16.1,31.8,24.3,43.2,30.5,24.9,2.5,32.0,26.4
8427.001891834598,8978.637266,46691.53,,,,400.5202918553189,43617.0,15.8,31.0,24.4,53.5,31.0,25.3,10.5,29.4,24.0,8.4,30.5,24.1,86.3,28.2,25.3
7244.8874574639585,8076.412818,43460.07,,,,1994.630370179212,44033.0,3.2,30.2,25.0,27.0,31.0,25.2,55.4,31.0,23.5,0.0,31.8,26.4,3.4,30.2,25.2
12510.05115459522,13470.41052,51380.93,,,,1051.8065880671154,45450.0,0.0,36.0,25.2,13.5,31.7,26.2,0.6,32.8,23.8,0.0,30.9,24.9,0.0,30.7,26.5
19769.777964241606,20871.99752,80018.28,,,,4204.421861829187,43994.0,0.0,33.8,26.4,0.0,32.6,26.5,0.0,32.4,24.5,0.0,31.6,26.0,0.0,30.9,25.3
24000.60479486784,24724.71784,68002.21,,,,5888.095738202162,41762.0,0.4,34.0,26.9,17.5,32.8,27.3,0.0,32.7,25.3,0.0,31.9,26.3,-1.0,31.6,26.3
30679.00161258645,32515.44858,18762.99,,,,5201.407841867003,47277.0,17.4,34.9,24.4,0.0,33.2,27.1,0.0,33.0,24.3,-1.0,32.8,25.0,0.0,31.7,25.6
20912.727896074448,22325.44218,2353.92,,,,6410.356102748387,48187.0,3.2,34.3,25.0,0.5,32.6,26.6,0.0,32.8,24.3,0.0,32.5,25.0,0.0,31.7,25.4
17522.83316,18645.72083,15832.82,,,,5880.222118689651,48529.0,7.1,35.5,25.5,2.0,32.9,27.2,9.0,32.4,25.4,0.0,32.0,25.8,0.0,31.7,26.2
8502.819984183578,9393.926328,-1203.9299999999998,,,,64.61321256000721,48874.0,31.0,32.6,25.0,4.5,32.0,27.0,6.2,31.0,25.1,0.0,32.2,27.0,0.0,31.9,26.7
6812.045590375329,7630.973226,12984.28,,,,98.9870390186934,48662.0,0.2,34.0,25.2,25.0,32.9,27.0,0.0,32.6,24.4,0.2,31.9,26.3,0.0,31.9,25.6
6256.4714340894325,6807.856576,18788.47,,,,1019.767210366224,45877.0,0.0,34.2,25.0,0.0,32.2,26.5,0.0,32.2,23.8,0.0,32.8,27.0,0.0,31.9,27.0
8340.038430684419,9529.392316,73591.41,,,,1170.3981847972636,43294.0,0.0,34.0,26.0,0.0,32.8,27.5,0.0,32.6,25.3,0.0,32.7,25.9,0.0,32.2,26.2
20915.940495970688,21994.90944,78046.72,,,,4975.323602728268,47401.0,0.0,34.9,25.6,0.0,33.3,26.8,0.0,33.2,24.9,0.8,32.8,25.5,2.4,32.2,25.5
15257.331638359236,16346.98328,30372.24,,,,5004.031631713011,48041.0,0.0,34.6,27.0,0.0,33.2,26.8,0.0,33.6,25.9,1.0,32.8,26.5,2.1,33.4,26.5
8666.309169055869,9577.800312,14345.78,,,,184.90100269325436,49077.0,0.0,35.5,25.4,0.0,33.9,26.9,11.0,33.8,25.2,0.0,33.0,25.5,0.0,33.0,26.1
11247.40156297259,12029.27367,30442.12,,,,1057.0154915487624,48759.0,12.5,35.0,25.0,0.0,34.0,26.5,0.0,33.6,24.5,0.0,33.0,27.4,-1.0,32.0,26.0
17215.31113315648,18089.22402,55405.42,,,,4664.671738842465,47048.0,0.1,33.2,25.6,0.0,33.8,26.4,0.2,34.2,23.1,84.2,33.7,23.7,25.1,32.9,25.0
8609.189152224759,9161.535348,53547.57,,,,22918.986597824907,43554.0,6.2,33.5,25.0,11.0,32.0,25.8,1.5,32.7,24.8,13.2,30.0,24.8,0.0,30.8,24.2
7933.56101,8638.03861,98393.6,,,,22675.294653278364,40842.0,1.5,33.4,24.8,-1.0,32.3,25.5,0.0,33.1,24.5,0.0,31.1,24.9,24.2,30.9,24.5
11406.956955345277,12385.11015,56158.71,,,,13691.117256237678,46257.0,1.4,34.4,25.1,0.0,32.9,26.2,0.0,34.6,25.1,4.6,32.0,25.5,0.0,32.7,26.2
26018.739980116377,27555.18252,36377.1,,,,20689.787352522475,47899.0,3.7,34.0,26.2,0.0,33.6,27.0,0.0,33.8,25.6,0.0,31.0,25.5,-1.0,32.0,25.3
22528.84200383087,23802.78601,8012.91,,,,27314.85398085175,48537.0,0.0,35.5,26.2,6.0,33.9,27.5,0.0,34.1,25.1,0.0,32.0,25.0,0.0,31.9,25.2
21496.13775095296,22633.0326,15264.99,,,,26606.574213528587,47640.0,0.0,35.0,27.0,0.0,31.6,26.0,2.2,34.4,26.3,-1.0,30.4,26.0,0.0,31.9,25.4
11278.42567529441,11919.99692,17557.03,,,,20040.89574296573,46625.0,17.1,34.5,25.8,1.5,33.0,27.6,79.8,33.0,23.5,107.6,28.4,24.0,-1.0,32.2,25.1
16538.79074644424,17658.23553,55752.05,,,,27961.82892436012,42988.0,21.4,33.0,25.0,0.5,31.3,27.7,1.8,31.2,24.5,1.8,29.6,25.8,0.2,32.0,25.7
7699.322286011598,8226.809109,93898.48,,,,24008.881887643744,40366.0,0.0,33.0,26.6,-1.0,31.9,26.4,-1.0,34.0,27.6,0.8,30.3,27.3,20.2,30.8,26.0
15836.29701799246,16839.46642,77841.29,,,,26057.909161830936,45750.0,2.5,35.0,26.5,-1.0,33.5,26.9,-1.0,34.2,28.3,0.0,30.6,27.5,2.0,33.0,25.1
17564.010128837035,18632.38263,62482.57,,,,27527.3594873589,46451.0,0.4,33.4,26.5,0.5,33.9,27.0,2.7,32.7,27.2,0.0,30.6,27.9,0.0,31.3,25.9
13500.426965377004,14840.65282,68141.74,,,,20002.41286047044,44635.0,10.1,33.5,25.3,6.0,30.3,25.2,12.3,31.0,24.9,-1.0,30.6,26.5,4.3,32.2,25.0
4954.735611657122,5644.464503,73273.5,,,,23969.54749508102,42534.0,0.7,33.5,25.4,4.5,29.0,26.0,0.0,32.9,25.6,3.4,31.6,24.8,0.0,32.5,24.9
5202.635812489276,5944.930768,53496.91,,,,19380.911948040422,43357.0,4.4,35.0,26.5,0.0,31.2,25.6,0.0,34.7,25.7,-1.0,31.3,24.7,0.0,33.0,25.2
5229.334454287184,6007.706375,21299.57,,,,23421.464425403057,42303.0,0.1,32.8,26.0,-1.0,33.0,26.0,0.0,32.7,24.8,0.0,30.8,25.3,13.0,31.7,24.6
5166.706442123806,5603.805506,48046.82,,,,24145.99678086292,38759.0,16.4,33.2,25.5,29.5,32.4,25.6,2.7,32.3,25.3,21.6,30.4,25.0,9.2,31.0,25.4
8886.951972367877,9898.323568,9673.85,,,,20097.425711678618,43259.0,11.0,33.7,25.6,2.0,32.0,27.2,0.0,32.8,25.6,7.4,29.2,25.0,0.0,30.9,25.6
5835.158483151884,6588.131025,7180.87,,,,19321.515196032153,45087.0,-1.0,33.6,25.8,0.0,32.0,26.1,10.8,32.7,25.4,3.4,31.0,24.1,0.0,31.7,25.3
13196.824030459333,14073.07646,30942.99,,,,22489.711884702752,45403.0,10.6,33.7,25.8,0.0,32.8,26.6,0.0,32.7,25.4,0.0,30.0,26.0,-1.0,31.5,25.1
7175.440174741236,7984.027001,9165.69,,,,11749.694125709684,45904.0,0.0,34.5,27.5,0.0,33.0,27.8,0.0,32.7,25.6,0.8,31.5,26.0,0.0,31.5,25.6
7067.4204895095045,7991.013647,-11659.91,,,,1979.7017841000657,45980.0,0.0,34.6,26.0,2.0,34.0,26.8,0.0,34.2,25.6,-1.0,30.6,27.0,8.9,30.0,24.7
4492.579583179948,5212.551366,21847.03,,,,517.9661411831443,42582.0,0.0,36.0,26.0,18.5,33.5,26.6,0.0,33.9,25.3,0.0,31.5,26.1,-1.0,30.3,23.5
4094.045247002014,4748.532461,49246.15,,,,394.7668202615227,40092.0,0.0,34.0,27.3,0.5,31.0,26.8,-1.0,34.0,25.8,9.4,33.1,25.9,0.4,31.4,25.3
7393.619154513979,8157.150866,-5995.14,,,,1662.8932250102953,42909.0,0.0,35.0,26.3,6.5,33.5,26.1,0.0,35.5,25.6,0.0,32.6,25.8,0.0,32.6,25.2
7532.302862215437,8448.700115,-25618.74,,,,328.70294658821166,47517.0,0.3,35.5,26.5,0.0,33.1,27.1,0.0,34.2,25.8,0.0,32.8,26.4,0.2,32.5,25.7
10143.59016,10975.06747,12319.96,,,,994.4418524896212,47655.0,18.6,35.5,25.8,-1.0,33.0,27.8,1.6,33.4,25.7,64.6,32.0,23.3,31.2,31.9,24.0
5899.030592164451,6608.049271,43254.57,,,,970.3917457696408,44800.0,2.3,34.5,26.4,5.0,31.2,25.2,8.2,33.0,25.0,3.2,29.7,25.6,4.0,28.1,24.4
9042.047357385129,9819.059446,50452.98,,,,2376.5131745259923,46264.0,0.0,35.5,25.2,0.0,33.4,26.4,1.8,33.0,24.1,0.6,29.7,25.5,2.1,30.5,24.7
5561.6432921255855,6232.261908,54264.98,,0.0,0.0,981.5336145106892,44569.0,29.2,35.6,25.2,0.0,34.0,26.5,0.1,32.5,23.6,0.0,32.2,25.8,34.5,30.8,24.8
5559.840269552108,5917.273163,65628.2,,,,1173.3704192602845,41494.0,1.5,33.5,24.4,3.0,32.0,26.6,-1.0,33.6,23.8,11.4,29.9,24.9,52.0,30.3,24.6
5943.063491919651,6758.253057,42356.15,,,,1076.451918823161,45865.0,0.6,33.5,25.0,10.0,32.8,26.8,0.0,33.2,24.2,2.4,30.8,24.8,9.2,30.6,24.9
7522.050648326939,8339.923725,43715.86,,,,1285.090983821486,46247.0,5.7,34.5,25.2,0.5,31.8,26.5,7.2,34.2,24.3,0.0,30.5,25.0,-1.0,31.1,25.9
6270.610285087623,7066.367459,42966.19,,,,2249.7970217546263,46482.0,7.4,36.0,26.0,20.5,32.8,26.0,0.0,34.0,24.4,101.4,31.5,24.2,0.5,31.9,25.5
6088.441968,6705.602959,54269.17,,,,2449.7529629424635,44347.0,15.4,29.4,23.5,0.0,30.9,26.5,4.8,32.8,23.1,8.8,27.1,24.6,0.1,29.6,24.8
5127.6930655604065,5792.154998,52007.34,,,,2214.297412509067,45392.0,5.1,32.8,24.8,0.0,31.8,26.9,32.4,33.2,23.6,-1.0,29.7,25.0,0.0,30.8,24.9
6927.104059789618,7895.582266,69356.92,,,,730.3145838425557,42587.0,6.8,28.6,24.0,5.0,30.2,25.6,9.4,28.1,24.4,56.4,30.4,24.6,0.0,32.0,24.5
4043.9982387472314,4297.418663,61852.11,,,,231.94480145940415,39137.0,0.4,31.2,24.6,2.5,30.8,25.2,0.0,31.2,24.0,0.0,29.7,24.7,6.0,29.3,24.1
4565.40438,5282.293347,37429.45,,,,377.90929874920255,43851.0,7.6,33.0,25.2,0.0,30.8,25.3,0.1,32.0,24.2,0.0,30.2,25.0,1.6,31.2,24.6
4421.035475466146,5120.231865,38265.22,,,,393.87783294459416,45366.0,0.6,33.5,25.8,-1.0,33.0,25.5,23.0,31.4,24.5,34.2,31.0,25.5,-1.0,31.7,25.4
4103.133681634632,4746.482726,49097.67,,,,1868.620090539199,42781.0,32.1,33.8,25.4,12.0,32.2,25.5,1.1,32.7,25.7,91.8,30.6,24.0,0.0,31.9,25.4
4539.064010437132,5179.465539,35997.77,,,,467.4983798917013,45060.0,37.0,32.2,25.0,11.0,32.5,25.5,1.4,31.4,24.3,0.0,29.8,25.0,-1.0,31.9,25.0
4675.371785526891,5383.493647,39315.86,,,,675.9614962717038,45128.0,2.8,34.2,24.6,0.0,32.4,25.9,0.0,33.2,23.9,0.0,30.8,25.2,0.0,32.0,26.5
4834.9150436601285,5493.869317,45322.39,,,,2256.2293701402714,44110.0,0.0,34.0,26.4,0.0,33.2,27.1,-1.0,33.3,24.9,0.0,31.6,26.2,3.4,31.5,26.1
4351.555987323452,4905.210272,69896.94,,,,1396.3744573884069,40910.0,1.7,33.4,26.1,6.5,33.3,26.9,2.0,33.3,24.6,4.6,32.0,25.6,2.1,31.2,27.4
5151.707548010263,5872.352204,29913.57,,,,446.0442210431,45334.0,5.0,32.9,24.2,6.5,31.8,26.3,4.0,31.1,24.5,12.4,28.5,24.9,0.8,31.2,25.8
6469.059010438735,7253.675625,34423.18,,0.0,0.0,2128.7684816726915,46624.0,3.5,33.6,24.5,29.5,32.0,25.2,0.0,33.0,24.9,10.6,31.0,24.0,2.2,31.5,24.8
6995.663218267398,7730.798924,46211.83,,,,1214.7390055036235,45234.0,0.1,31.0,25.2,5.5,30.0,25.9,0.0,34.4,24.6,4.2,28.0,25.8,0.0,29.9,24.9
10608.73085381537,11505.45,54933.47,,,,2907.6968211844287,46635.0,-1.0,33.8,25.2,0.5,32.4,27.0,10.9,30.8,24.3,0.0,32.0,26.2,23.0,31.1,24.8
9145.731920187354,9992.502159,40050.19,,0.0,0.0,379.53045616120687,46926.0,0.6,34.4,24.6,-1.0,33.0,26.5,0.4,33.1,23.7,0.0,31.5,25.0,2.0,30.9,24.8
8811.984408684315,9587.600378,60024.09,,17.206439583333335,0.0,961.8547009504488,44476.0,24.3,31.5,26.0,0.0,32.3,27.8,25.5,33.3,24.7,9.0,30.0,25.0,0.6,30.8,25.7
7274.376154,7574.578304,82130.09,,0.0,2.083333333333333e-06,76.79164681037494,41170.0,27.9,30.2,25.0,0.0,32.2,26.5,2.6,30.2,24.8,95.0,28.5,23.7,3.0,30.7,25.3
10320.272522245676,11128.80894,61176.67,,29.787586062717764,0.0,740.1494584652932,45201.0,28.0,33.4,25.0,0.5,32.5,26.3,2.6,32.5,24.8,1.0,29.8,25.0,0.0,31.8,25.4
20585.724139021753,21641.80055,70850.27,,460.47884895833334,0.0,6800.439443609203,45588.0,90.8,34.0,26.0,17.5,32.5,26.5,4.2,31.0,25.4,0.6,30.5,25.8,0.0,31.9,25.2
12159.378757127555,12880.45642,55341.07,,50.393919444444435,0.0,2947.2781815436206,45212.0,43.8,30.5,25.1,1.5,29.5,25.9,25.9,31.2,25.1,-1.0,29.8,25.7,11.1,32.5,25.1
3901.993659057978,4536.588812,13833.15,,6.2499999999999995e-06,0.0,423.08334756300326,43581.0,1.4,33.2,26.2,0.5,31.7,25.5,0.0,33.0,25.3,1.8,29.5,26.8,13.8,29.3,24.9
4322.185737,5015.332388,14729.41,,0.0,0.0,393.0744758379064,42775.0,2.3,33.8,26.0,47.0,31.1,24.8,0.3,32.6,26.1,0.0,30.7,26.3,4.8,31.3,25.1
3779.610206518541,4468.301098,40727.29,,2.083333333333333e-06,0.0,495.5647791995182,40234.0,0.1,34.2,25.3,1.0,32.0,25.9,2.2,33.4,26.6,-1.0,30.0,27.2,2.4,32.9,25.1
5027.794488551602,6102.944209,25666.12,,0.0,0.9031760416666668,445.5653400448955,38416.0,1.2,35.0,25.6,0.5,32.1,26.2,0.2,34.4,25.5,1.2,29.9,25.5,1.6,31.0,24.0
4417.210601261677,5142.354225,-3449.97,,0.0,0.0,308.51716669316727,42792.0,0.0,34.8,26.4,31.0,32.9,26.0,0.0,34.6,24.9,-1.0,31.4,24.8,0.0,33.6,26.3
6146.180920963524,6863.36004,-10641.33,,0.0,0.0,414.2967136651855,44222.0,3.0,33.6,26.5,0.0,32.9,25.7,24.1,34.1,24.6,25.6,29.9,23.7,37.1,30.5,24.5
4986.589899321293,5648.87299,2353.49,,0.0,0.0,5925.1581354197915,42840.0,25.0,29.0,24.0,8.0,28.8,25.5,39.8,25.7,23.0,1.2,28.0,24.5,0.4,29.2,24.6
6222.080733795923,6935.59109,8158.84,,6.27177700348432e-06,0.0,345.9119601453549,43386.0,0.1,33.2,24.9,-1.0,31.5,25.4,0.7,32.2,23.7,0.0,31.0,24.7,3.9,31.3,25.2
6244.242975226417,7000.690403,21183.91,,0.0,0.0,490.4328114368854,44140.0,6.2,33.0,25.6,3.5,31.5,25.3,2.8,31.1,24.2,0.2,31.0,25.0,11.8,30.7,24.5
4368.417679271794,4828.608649,30663.54,,6.2499999999999995e-06,0.0,348.84150922893,41612.0,7.6,32.0,25.4,0.0,31.5,27.4,12.7,33.8,24.8,0.2,29.6,26.2,5.7,30.7,25.1
3656.8744330767145,3963.140783,46961.17,,0.0,0.0,130.6168614197922,38693.0,18.5,30.4,25.4,-1.0,31.0,26.2,6.1,30.3,24.8,0.2,30.1,26.1,16.4,29.6,24.6
3781.3401316586087,4452.732636,19572.27,,0.0,0.0,497.1116007096811,41417.0,0.4,30.9,25.0,2.5,30.0,25.6,13.0,28.8,25.6,1.4,28.5,26.5,12.2,28.6,24.5
4066.008905891035,4752.425455,39668.71,,0.0,0.0,1475.8232115122355,40827.0,2.2,33.0,26.0,7.5,30.6,24.9,24.3,30.8,25.0,-1.0,30.5,27.5,-1.0,32.0,26.1
4111.610374421877,4768.900076,33789.17,,0.0,0.0,506.799015259802,41340.0,-1.0,33.5,26.6,0.0,31.9,25.5,0.0,32.6,26.4,1.8,30.5,25.9,0.2,30.8,25.5
3447.386745610707,4223.795997,-2940.05,,0.0,0.0,152.17537548325774,43287.0,5.0,32.8,25.0,3.0,33.0,25.6,0.0,32.9,25.4,2.8,30.5,24.1,6.8,32.5,24.8
3197.7559211852067,4023.12049,-27345.58,,0.0,0.0,432.2690717192167,43602.0,0.0,34.0,26.4,0.0,31.5,26.5,-1.0,32.8,26.0,0.0,31.0,26.7,-1.0,30.8,24.9
2950.394811434623,3410.495,-10186.05,,0.0,0.0,357.8428652526364,41367.0,4.0,31.2,25.5,0.5,31.9,25.6,9.6,33.2,24.9,13.0,29.7,24.3,-1.0,30.7,26.0
3503.4723696742894,3797.524155,41845.62,,0.0,1.0416666666666665e-05,216.93243191691383,39520.0,-1.0,33.6,26.0,10.0,33.0,25.5,-1.0,33.0,25.2,0.0,31.3,26.1,0.0,34.2,24.6
4218.895706494825,4961.729644,-13810.44,,0.0,0.0,232.06467123689737,45623.0,0.0,34.8,26.6,0.0,33.7,25.7,0.0,34.6,25.8,0.0,32.5,25.5,0.0,33.4,24.9
3948.500853291897,4649.459232,-23846.81,,0.0,0.0,56.70779992173486,46623.0,0.0,34.6,26.0,23.0,32.2,25.2,0.0,33.9,26.2,0.0,31.8,25.5,0.0,33.7,24.2
4294.2107349034795,5017.748173,-39976.55,,8.333333333333332e-06,3.333333333333333e-05,106.15538838230049,47077.0,0.0,35.7,26.6,0.0,34.9,25.8,0.0,34.6,26.0,0.0,32.0,26.5,0.0,33.7,26.2
4251.9352224825525,4970.604136,-52892.07,,2.083333333333333e-06,0.0,121.53516990636376,47273.0,0.0,36.0,27.2,0.0,33.6,25.5,0.0,35.2,25.2,0.0,32.5,26.8,0.0,34.0,24.2
6794.82945,8304.437224,-31896.35,,90.01058014184397,0.0,32000.80966047207,47583.0,0.0,35.5,26.4,0.0,33.2,26.6,0.0,35.0,25.5,0.0,32.7,25.7,0.0,33.4,23.6
5061.298499664014,5669.265111,-6979.8,,0.0,0.0,1173.928943651292,44500.0,0.0,35.0,27.0,0.0,34.0,25.6,0.0,34.9,26.2,0.0,32.6,27.0,0.0,33.6,23.9
5278.7769593213125,5614.373741,18273.14,,0.0,1.4583333333333331e-05,272.02063002290987,42680.0,0.0,34.7,26.7,0.0,34.6,26.3,0.0,34.7,26.4,0.0,31.5,25.7,0.0,33.7,24.0
5283.140154686605,5999.288103,-40476.41,,0.0,0.0,469.7825833834199,47689.0,0.0,35.0,27.0,0.0,35.0,26.9,0.0,34.8,26.0,0.0,32.0,25.0,-1.0,34.0,24.5
8635.697825265708,9429.839924,-36527.61,,10.470807638888887,4.166666666666666e-06,827.1360660286739,48911.0,0.0,35.4,27.0,0.0,35.0,27.0,0.0,34.9,26.6,0.0,32.0,25.3,-1.0,33.1,24.8
7937.922166386107,8777.014134,-34558.94,,2.0833333333333333e-05,2.0833333333333333e-05,470.5220488634813,48894.0,0.0,34.5,27.2,0.0,33.5,26.0,0.0,34.6,26.0,20.6,32.0,24.8,0.2,32.2,25.4
10663.377293604788,11375.10546,-11307.71,,104.85312673611112,2.083333333333333e-06,1680.1081699792562,48071.0,1.0,33.2,27.5,0.0,34.0,26.4,0.0,33.5,26.7,13.4,28.5,24.7,0.5,31.8,24.8
8902.338853472475,9641.734747,-10219.1,,2.083333333333333e-05,0.0,659.7947845688166,47328.0,0.6,35.0,27.7,-1.0,34.5,25.7,-1.0,34.5,26.2,2.8,31.0,25.8,0.0,33.6,25.3
7286.670149643636,7721.780905,13711.85,,2.0833333333333333e-05,2.0833333333333333e-05,295.68859120172345,43717.0,-1.0,31.8,26.3,0.0,34.0,25.8,0.0,31.3,25.5,0.4,29.7,25.7,0.2,30.8,24.9
4460.616981913214,4584.589174,12823.75,,2.083333333333333e-06,6.2499999999999995e-06,25.455554458272022,41046.0,0.0,33.0,26.4,1.5,33.5,25.5,0.0,32.6,25.5,1.2,29.1,24.5,0.0,31.2,25.2
9042.760144826932,9875.983636,13799.36,,0.0,0.0,722.865563162303,44986.0,0.0,33.9,26.0,0.0,34.1,25.6,0.0,32.9,24.5,0.0,28.8,25.2,0.2,31.4,24.7
5480.643822916754,6009.974965,6200.54,,0.0,0.0,347.79288788732043,45709.0,0.0,33.8,26.0,0.5,32.9,25.4,0.0,33.9,24.2,3.8,30.0,24.9,-1.0,31.4,24.9
5520.918159386738,6051.382472,-19.289999999999623,,0.0,0.0,285.2639911407362,45456.0,20.1,34.5,25.2,0.0,32.9,25.4,0.0,35.4,25.0,0.2,29.9,25.5,7.0,30.5,24.9
5723.1144420975415,6290.979103,-17405.37,,0.0,0.0,443.76370820860984,45384.0,0.0,34.2,27.0,0.0,33.0,25.5,0.0,35.5,25.2,76.2,30.6,24.0,0.0,30.9,25.4
4893.313407246983,5316.70623,-24852.05,16.910591577825162,8.228483990354563,0.0,271.21174656864196,45589.0,63.7,34.6,24.6,0.0,32.8,25.8,0.0,35.6,24.8,9.6,30.9,24.9,2.2,31.9,25.7
4813.236075424535,4997.421034,10551.99,2.8554778554778556e-06,1.0669026810589914e-06,0.0,98.4196393548329,43013.0,4.0,32.5,25.2,0.5,32.0,25.9,0.0,34.2,24.9,17.4,31.0,24.0,17.9,32.4,24.7
6826.206506997472,7193.966428,52316.36,27.71404361111111,39.071069600674235,13039.4535801011,387.8005636963403,40350.0,0.0,33.4,26.3,0.0,32.0,25.5,0.0,35.0,24.9,1.2,30.4,24.0,0.6,31.8,24.0
5335.063278314713,5549.036618,32381.38,2.3517052832244008,480.66442725835606,26570.59783139853,97.88841728159322,41895.0,14.7,34.3,24.8,0.0,34.8,26.0,0.0,34.1,25.0,2.2,30.0,25.0,6.6,31.4,25.0
9587.138468999356,10237.77367,7681.68,1.3888888888888887e-06,1693.9235928084283,21736.01207842292,1285.3168555829036,44898.0,0.1,31.8,25.5,0.0,33.1,25.9,5.7,34.0,25.0,11.2,31.0,25.0,0.5,31.8,24.3
6224.832605686841,6650.548177,4896.34,0.0,1389.4393000995003,25603.66456696916,1111.9793652901203,44908.0,18.2,33.0,25.1,0.0,31.4,26.6,0.0,33.7,24.9,-1.0,30.0,25.5,3.1,31.5,24.2
